,name,name_v,filedir,start,length,chroma_stft_mean,chroma_stft_var,rms_mean,rms_var,spectral_centroid_mean,spectral_centroid_var,spectral_bandwidth_mean,spectral_bandwidth_var,rolloff_mean,rolloff_var,zero_crossing_rate_mean,zero_crossing_rate_var,harmony_mean,harmony_var,perceptr_mean,perceptr_var,tempo,mfcc1_mean,mfcc1_var,mfcc2_mean,mfcc2_var,mfcc3_mean,mfcc3_var,mfcc4_mean,mfcc4_var,mfcc5_mean,mfcc5_var,mfcc6_mean,mfcc6_var,mfcc7_mean,mfcc7_var,mfcc8_mean,mfcc8_var,mfcc9_mean,mfcc9_var,mfcc10_mean,mfcc10_var,mfcc11_mean,mfcc11_var,mfcc12_mean,mfcc12_var,mfcc13_mean,mfcc13_var,mfcc14_mean,mfcc14_var,mfcc15_mean,mfcc15_var,mfcc16_mean,mfcc16_var,mfcc17_mean,mfcc17_var,mfcc18_mean,mfcc18_var,mfcc19_mean,mfcc19_var,mfcc20_mean,mfcc20_var
50,Black Box - Ride On Time 2006 ( B Noise Jay Criss Remix ).mp3,Black Box - Ride On Time 2006 ( B Noise Jay Criss Remix ).mp3.50,documents/Black_Box_-_Ride_On_Time_2006__B_Noise_Jay_Criss_Remix_.mp3,244.15211451247166,66150,0.5208925,0.07068455,0.34822515,0.012175958,2939.1634967461605,475553.34348968475,2825.6511864922572,50319.779925603376,6477.435960036058,1204959.0997720258,0.12435772235576924,0.004759462190097606,0.00018578496,0.06219951,-41.625484456757654,94.07333142906779,129.19921875,4.223987,1948.6068,59.464985,282.2947,-4.8693113,182.4142,27.228842,109.85673,9.073575,134.69945,10.245164,83.66919,-4.2326,72.26468,14.241606,60.690784,-1.463166,46.7296,17.36694,40.842033,0.5744561,29.942364,15.336003,40.865868,4.5370636,66.8457,14.539335,73.05063,-1.6851391,90.19615,9.432257,33.962868,-1.0702072,58.30499,14.082309,68.354515,-2.5825312,69.672195,4.800475,57.588425
51,Black Box - Ride On Time 2006 ( B Noise Jay Criss Remix ).mp3,Black Box - Ride On Time 2006 ( B Noise Jay Criss Remix ).mp3.51,documents/Black_Box_-_Ride_On_Time_2006__B_Noise_Jay_Criss_Remix_.mp3,247.15211451247166,66150,0.52587974,0.07288097,0.3500401,0.012490235,2849.0200529150216,469033.8765534587,2758.7809696019867,43705.04049925197,6243.966346153846,1176618.4936739283,0.11702974759615385,0.0053821865059214945,0.000365512,0.070374,-41.588094638367004,92.57748524748004,129.19921875,-0.33684972,1888.6482,59.495205,273.7678,-8.810241,153.14995,30.212538,145.73192,8.976861,115.11167,10.893262,101.944305,-4.777911,74.20284,14.628205,50.825512,1.9744648,44.189175,17.844543,53.071575,1.2964181,35.2496,15.885139,46.60698,4.1791363,73.10117,12.789406,46.015453,-3.9665241,50.641678,8.080753,43.494545,0.9492633,74.74436,16.877121,64.83959,-1.3847187,59.37141,6.1080847,45.689693
52,Black Box - Ride On Time 2006 ( B Noise Jay Criss Remix ).mp3,Black Box - Ride On Time 2006 ( B Noise Jay Criss Remix ).mp3.52,documents/Black_Box_-_Ride_On_Time_2006__B_Noise_Jay_Criss_Remix_.mp3,250.15211451247166,66150,0.51465935,0.0698474,0.34213609,0.011431202,2918.562529070664,413375.1485821912,2761.890601711473,43109.678423851685,6320.9889573317305,1084693.6155415145,0.12933067908653847,0.004688224016562017,0.00019881171,0.061924648,-41.604809701559915,92.86354436200185,129.19921875,5.3082023,1782.192,58.53063,223.058,-9.9545765,158.84784,29.112417,137.7268,8.105678,122.067894,9.606588,101.07242,-4.2207932,72.37413,14.740039,51.49107,1.9662175,43.371964,18.58485,53.178925,0.7595672,38.353752,15.527453,40.764755,5.1128287,52.71344,14.38255,46.69514,-3.378634,51.272396,6.228542,34.739323,-1.7975777,59.16969,14.8656435,54.541023,-2.3260982,79.68906,7.0725894,55.436184
53,Black Box - Ride On Time 2006 ( B Noise Jay Criss Remix ).mp3,Black Box - Ride On Time 2006 ( B Noise Jay Criss Remix ).mp3.53,documents/Black_Box_-_Ride_On_Time_2006__B_Noise_Jay_Criss_Remix_.mp3,253.15211451247166,66150,0.48771778,0.07821164,0.29792655,0.009616032,3487.96186687697,342535.4907747678,2845.5593998508607,69616.60108758192,7052.620943509615,720019.8680699931,0.18899489182692308,0.0058351911172358955,9.070306e-05,0.046734836,-41.43791620267109,95.65023319657311,129.19921875,17.115475,1177.0416,41.75628,395.6096,-9.367045,375.3616,26.482729,127.084496,2.176176,91.568504,8.885954,79.34982,-7.4780655,75.15368,14.124374,40.76036,-0.72726,51.386078,18.493355,47.69035,0.9121324,23.235165,17.893572,38.367413,3.4735982,73.21864,12.435988,58.85812,-5.1485786,99.24309,8.019918,48.891865,-2.2399313,48.987793,13.999473,70.17871,-2.5722125,56.710415,7.5721035,47.4955
54,Black Box - Ride On Time 2006 ( B Noise Jay Criss Remix ).mp3,Black Box - Ride On Time 2006 ( B Noise Jay Criss Remix ).mp3.54,documents/Black_Box_-_Ride_On_Time_2006__B_Noise_Jay_Criss_Remix_.mp3,256.15211451247166,66150,0.55023164,0.06634724,0.30319735,0.021347117,3221.009083548244,761593.5147455101,3008.959067512553,55409.8076664721,7102.147310697115,1261609.2331396758,0.13902118389423077,0.00928155178149071,0.00022300323,0.03174609,-43.5457428471808,104.42177112006553,129.19921875,-13.062972,2076.639,56.18992,413.9305,2.7661407,229.96391,16.084265,176.12613,6.675877,184.84518,12.430557,107.17767,-4.223818,75.66473,15.5838585,73.860756,0.39274052,41.505672,17.887957,82.31444,-0.20519207,43.67147,15.346217,52.668724,0.62442297,32.21596,10.804479,29.920517,-5.1585684,42.5093,9.882473,43.527504,1.3972539,46.599632,12.53012,56.752125,-1.2253541,37.34853,7.0715294,44.091267
55,Black Box - Ride On Time 2006 ( B Noise Jay Criss Remix ).mp3,Black Box - Ride On Time 2006 ( B Noise Jay Criss Remix ).mp3.55,documents/Black_Box_-_Ride_On_Time_2006__B_Noise_Jay_Criss_Remix_.mp3,259.15211451247166,66150,0.57022476,0.06903788,0.3266159,0.015703894,3016.617932833372,547884.3453362578,3033.0909085717103,59486.94559417312,6999.533315805288,1028155.4510101413,0.10382361778846154,0.004220420171523235,0.0001757348,0.058584444,-43.11329078201339,96.26680643993289,129.19921875,-14.336754,2746.8464,61.43741,335.2017,10.801987,249.03674,22.063414,71.67989,11.153257,142.3842,16.044891,71.860535,-2.0438964,48.31993,16.98895,42.160954,0.47790205,22.109562,17.049715,68.57056,-0.18224564,28.08021,14.971992,44.29786,-0.7231431,25.329779,8.994978,25.306385,-5.6620593,27.564077,9.777074,30.016546,0.35147572,44.366543,10.551955,36.270607,-2.5292737,44.365856,6.1601315,49.112553
56,Black Box - Ride On Time 2006 ( B Noise Jay Criss Remix ).mp3,Black Box - Ride On Time 2006 ( B Noise Jay Criss Remix ).mp3.56,documents/Black_Box_-_Ride_On_Time_2006__B_Noise_Jay_Criss_Remix_.mp3,262.15211451247166,66150,0.5648108,0.06799,0.33277583,0.015578384,3045.5760817034998,591897.7612622515,3022.3031532959,58733.25036366539,6994.150015024038,1087819.7711833129,0.11153094951923077,0.0063288020523342165,0.00040680834,0.064944334,-43.28038197287202,98.67196779186537,129.19921875,-12.819274,2653.974,58.89439,320.54355,8.983998,224.68073,22.472164,80.17145,10.021921,145.7114,15.137018,84.25678,-3.0455663,52.453983,17.451115,55.744373,1.8391014,35.945934,18.478273,61.532593,1.0569781,23.02719,17.27841,45.26881,-0.0023841197,35.405785,8.916608,29.32967,-5.898107,26.630917,11.0153475,32.996326,2.3773117,40.25284,12.805683,50.984173,-0.9496278,43.901215,6.9426665,46.647633
57,Black Box - Ride On Time 2006 ( B Noise Jay Criss Remix ).mp3,Black Box - Ride On Time 2006 ( B Noise Jay Criss Remix ).mp3.57,documents/Black_Box_-_Ride_On_Time_2006__B_Noise_Jay_Criss_Remix_.mp3,265.15211451247166,66150,0.5416782,0.0702657,0.3030315,0.018685905,3232.6675468222384,728997.8118655583,3005.8315631204196,54374.92267830624,7150.597017728365,971885.3079365907,0.14259314903846154,0.0121691298061574,0.00038324302,0.038082045,-43.865264979635135,108.30593009663589,129.19921875,-16.132433,2900.6956,52.658577,490.5623,3.796344,251.93747,19.73232,110.35469,9.166485,155.40959,16.710852,97.11953,-1.443271,67.09717,15.66863,62.58118,-1.5530196,42.717583,16.000078,74.16876,-0.7581624,34.472347,15.609467,52.56256,-0.40061903,41.29329,9.839827,35.104656,-6.05539,32.35839,10.365244,32.40944,2.430418,52.015453,13.041977,51.644432,-0.454072,49.99536,7.4165406,55.678764
58,Black Box - Ride On Time 2006 ( B Noise Jay Criss Remix ).mp3,Black Box - Ride On Time 2006 ( B Noise Jay Criss Remix ).mp3.58,documents/Black_Box_-_Ride_On_Time_2006__B_Noise_Jay_Criss_Remix_.mp3,268.15211451247166,66150,0.542784,0.07695103,0.3337981,0.015925506,3428.953966604469,607799.6346169265,2995.459946289674,45409.0721198358,7275.323955829327,610363.2595978193,0.1582744891826923,0.01075612622605273,0.00048925745,0.050110444,-42.61494273945892,98.29930429924748,129.19921875,-1.0267947,1892.4216,41.234154,641.6864,0.9384587,270.75323,21.370281,121.94753,7.4112825,221.69711,19.558537,98.25155,-1.8453366,96.493416,15.938871,66.96708,-0.09230828,41.588196,21.719099,80.46211,-0.42382392,42.94204,10.097986,51.324814,-1.8643794,39.30716,14.711086,64.23126,-0.80510014,56.32512,12.478493,46.770145,0.7647467,72.97361,11.590427,64.15424,-2.4806664,41.8557,9.089457,90.752
59,Black Box - Ride On Time 2006 ( B Noise Jay Criss Remix ).mp3,Black Box - Ride On Time 2006 ( B Noise Jay Criss Remix ).mp3.59,documents/Black_Box_-_Ride_On_Time_2006__B_Noise_Jay_Criss_Remix_.mp3,271.15211451247166,66150,0.5211354,0.076192014,0.28084317,0.02594237,3052.048929008051,680411.4854859666,2943.8941557900944,98910.35054552493,6813.685208834135,1253889.4263516164,0.1340557391826923,0.008070362940342468,0.0008946344,0.014378334,-46.955566696355795,138.31443188576003,129.19921875,-51.372154,4569.7505,55.452034,483.67493,4.772037,395.03638,20.146984,112.683846,8.675954,236.18819,16.041523,132.6858,-3.9968488,106.59563,14.668544,92.20713,-1.1534432,49.150467,17.942049,84.27457,1.1349483,35.391197,17.88468,72.40411,4.1696343,54.840755,10.6220875,54.335,-6.2576303,34.25169,6.685788,52.84502,0.4525444,43.07507,12.798592,40.931595,-0.30303317,32.787003,7.0787864,60.98128
60,Black Box - Ride On Time 2006 ( B Noise Jay Criss Remix ).mp3,Black Box - Ride On Time 2006 ( B Noise Jay Criss Remix ).mp3.60,documents/Black_Box_-_Ride_On_Time_2006__B_Noise_Jay_Criss_Remix_.mp3,274.15211451247166,66150,0.57164055,0.0688245,0.29822025,0.023258712,2842.271487113981,504560.7825349935,2942.731199072943,102348.46620429504,6645.560584435096,1199922.01115355,0.097802734375,0.0039235799129192644,0.0006982675,0.029555123,-46.41104747461678,133.20918834591592,129.19921875,-46.3156,4323.65,62.92348,405.98276,4.7938986,409.66245,19.795273,113.68378,12.6676235,234.93533,18.656649,148.6749,-0.59587365,74.66223,17.41046,72.1047,-2.0476835,32.431213,14.7900715,69.491,-1.0743486,36.162163,15.662663,62.00369,0.861763,33.802345,8.536352,32.44943,-4.118568,30.384424,9.922658,36.530792,1.5018888,56.77311,12.165581,56.529522,-2.2065809,39.809067,5.3305197,50.141823
61,Black Box - Ride On Time 2006 ( B Noise Jay Criss Remix ).mp3,Black Box - Ride On Time 2006 ( B Noise Jay Criss Remix ).mp3.61,documents/Black_Box_-_Ride_On_Time_2006__B_Noise_Jay_Criss_Remix_.mp3,277.15211451247166,66150,0.5392256,0.067117274,0.15389766,0.00564715,4001.4881054110674,775242.0549021617,3072.627744950047,35846.78151218252,7859.950420673077,813599.3114245716,0.21505033052884615,0.009229523825222219,0.00017915042,0.014380743,-47.82713200590479,116.32312742722391,129.19921875,-41.364437,3011.1968,38.73037,613.6179,2.2638304,217.8878,12.9379015,139.56595,5.395871,107.559364,9.018795,75.164276,-9.2493725,54.068195,14.477,57.241203,-0.20340112,50.42461,17.978477,80.91405,0.71639454,29.516237,17.56283,40.061935,-0.18633804,31.72482,7.380185,29.147444,-8.507518,47.622658,10.213864,41.883606,2.003149,48.880123,12.784798,38.358685,0.6367832,30.293781,8.813485,45.79331
